participant_id,file_name,file_format,file_description,file_mapping_level,file_size,md5sum,file_url_in_cds,imaging_modality,imaging_equipment_manufacturer,imaging_equipment_model,imaging_software,imaging_protocol,organ_or_tissue,longitudinal_temporal_event_type,longitudinal_temporal_event_offset,HTAN_Data_File_ID
HTA5_1805,processed_images1341.tif.zstd,TIFF,,,423018079,7054c5387349e42a4bd72cd0465a0fe0,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1341.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313411341
HTA5_1805,processed_images1342.tif.zstd,TIFF,,,411859751,6e7f92d80ccb1994bf092a686b4854f5,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1342.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313421342
HTA5_1805,processed_images1343.tif.zstd,TIFF,,,493434162,2fc08fd1de67b25d2e696a505a6968cc,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1343.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313431343
HTA5_1805,processed_images1344.tif.zstd,TIFF,,,413503187,41abc5a0fc6e76aa28645cdefa304736,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1344.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313441344
HTA5_1805,processed_images1345.tif.zstd,TIFF,,,415329098,c7ad24455db278f5f7d9b45114318261,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1345.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313451345
HTA5_1805,processed_images1346.tif.zstd,TIFF,,,426059341,02c89f85e85a91178548c9bc60b7ddb1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1346.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313461346
HTA5_1805,processed_images1347.tif.zstd,TIFF,,,420212659,462e98b037be1e8a4662b1ace8d0f39f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1347.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313471347
HTA5_1805,processed_images1348.tif.zstd,TIFF,,,427820287,5a70282dc6429cf9bfda5c1dff066317,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1348.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313481348
HTA5_1805,processed_images1349.tif.zstd,TIFF,,,420176601,6097fd569ec804ea382559e4522c675a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1349.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313491349
HTA5_1805,processed_images135.tif.zstd,TIFF,,,438003351,9685bed3d839c293fa0b59b4fb253a44,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images135.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_1603135135
HTA5_1805,processed_images1350.tif.zstd,TIFF,,,416803515,27cb23777e5698c29b36ee1d48644403,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1350.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313501350
HTA5_1805,processed_images1351.tif.zstd,TIFF,,,423697782,7beb6a1fdb72d29cf624268e77157174,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1351.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313511351
HTA5_1805,processed_images1352.tif.zstd,TIFF,,,431896434,0b3ff24d1a99ce486f0579dbf0f96f5b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1352.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313521352
HTA5_1805,processed_images1353.tif.zstd,TIFF,,,426139914,517041c995c87c7d0cf11abfe24b2f3f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1353.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313531353
HTA5_1805,processed_images1354.tif.zstd,TIFF,,,424166852,a8823c75e36cb1a94ecdfdda936c7f80,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1354.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313541354
HTA5_1805,processed_images1355.tif.zstd,TIFF,,,426524577,2a2149bbc4fc9656506c05d8e92aa1fb,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1355.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313551355
HTA5_1805,processed_images1356.tif.zstd,TIFF,,,416518558,7e58da7cf6b82e0eedcd233d4a5f8cda,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1356.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313561356
HTA5_1805,processed_images1357.tif.zstd,TIFF,,,443812389,0c04ab87e14129644d2c42d18561a7f4,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1357.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313571357
HTA5_1805,processed_images1358.tif.zstd,TIFF,,,426616898,3ee68bf3dc14d22bf073defbcb74005c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1358.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313581358
HTA5_1805,processed_images1359.tif.zstd,TIFF,,,428088501,954267b5311abddad2aaed21df977848,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1359.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313591359
HTA5_1805,processed_images136.tif.zstd,TIFF,,,433218589,fe09067bbbe693160f6936875bff61c3,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images136.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_1603136136
HTA5_1805,processed_images1360.tif.zstd,TIFF,,,414267636,a9bb4f997f4be2e2fbbc853e22f4753b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1360.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313601360
HTA5_1805,processed_images1361.tif.zstd,TIFF,,,426054421,fc583a4d67835138b58bc58c8d98f26d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1361.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313611361
HTA5_1805,processed_images1362.tif.zstd,TIFF,,,421700943,ac0472991538254b58db6811c0caa559,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1362.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313621362
HTA5_1805,processed_images1363.tif.zstd,TIFF,,,420953009,e6d0609f8b9ee9f347d32a656d4b6c14,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1363.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313631363
HTA5_1805,processed_images1364.tif.zstd,TIFF,,,437606737,5bf90bc2ec3c1a3a8efb65bc72f53f96,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1364.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313641364
HTA5_1805,processed_images1365.tif.zstd,TIFF,,,427967165,7ba7574ef81af134e458f6b790a8d102,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1365.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313651365
HTA5_1805,processed_images1366.tif.zstd,TIFF,,,432042599,080dbf67aa274178168e33af5793ea28,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1366.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313661366
HTA5_1805,processed_images1367.tif.zstd,TIFF,,,438261310,fd2c6a0874ef4feedc4fa8a774b114ca,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1367.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313671367
HTA5_1805,processed_images1368.tif.zstd,TIFF,,,419579653,8653619314307e5d69bcf1e2c8ba489b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1368.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313681368
HTA5_1805,processed_images1369.tif.zstd,TIFF,,,425738280,5a35eed9f86ba12af1ef55a1ddaa38f6,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1369.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313691369
HTA5_1805,processed_images137.tif.zstd,TIFF,,,431599395,ce4c385061d0cd88c707c33802ff6e04,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images137.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_1603137137
HTA5_1805,processed_images1370.tif.zstd,TIFF,,,434367517,7ce8bea5d74d57a75b05ff77e4d4c278,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1370.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313701370
HTA5_1805,processed_images1371.tif.zstd,TIFF,,,436277254,7eeb528234c7504258ceb3eaae39f50e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1371.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313711371
HTA5_1805,processed_images1372.tif.zstd,TIFF,,,442651308,c326cab1c1763291f8906ea0f50ddd3e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1372.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313721372
HTA5_1805,processed_images1373.tif.zstd,TIFF,,,430361216,2449716adc296fb27718a75091c3bff3,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1373.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313731373
HTA5_1805,processed_images1374.tif.zstd,TIFF,,,421346285,75955ff26da8d09de1cf4a313c48964a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1374.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313741374
HTA5_1805,processed_images1375.tif.zstd,TIFF,,,428928984,bc4b68b54d93f646122f53d6200148e2,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1375.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313751375
HTA5_1805,processed_images1376.tif.zstd,TIFF,,,435045282,5ce3e609433eee7114901ca621b1eb80,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1376.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313761376
HTA5_1805,processed_images1377.tif.zstd,TIFF,,,435405036,dfa3a67b20e4bf5568f08a3e2b06cca8,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1377.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313771377
HTA5_1805,processed_images1378.tif.zstd,TIFF,,,430994149,526ec0846c5ba1a5926cf6153002239c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1378.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313781378
HTA5_1805,processed_images1379.tif.zstd,TIFF,,,412120554,59e7c50b73f3ca3205a3838691c0e15f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1379.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313791379
HTA5_1805,processed_images138.tif.zstd,TIFF,,,433370274,2811124ffee5116de9c7809ec49de443,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images138.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_1603138138
HTA5_1805,processed_images1380.tif.zstd,TIFF,,,409945774,f8845a54f68437a3301a1d45b2e80d3a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1380.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313801380
HTA5_1805,processed_images1381.tif.zstd,TIFF,,,414548797,f14f658d59fd57b72d08af0cf20904b5,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1381.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313811381
HTA5_1805,processed_images1382.tif.zstd,TIFF,,,414213674,a6a92482665eeec7bf90ca629d4f519b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1382.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313821382
HTA5_1805,processed_images1383.tif.zstd,TIFF,,,432377158,cf362cca8a1f94d80a5956e55d5a4b8c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1383.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313831383
HTA5_1805,processed_images1384.tif.zstd,TIFF,,,426969395,77eed0c5840b9b083fb8c9e0ec9aece1,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1384.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313841384
HTA5_1805,processed_images1385.tif.zstd,TIFF,,,426570371,3478d9a0386eea007d85b5de318b1168,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1385.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313851385
HTA5_1805,processed_images1386.tif.zstd,TIFF,,,434097358,f0d83a5625fe320e01d53cb1495bfd48,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1386.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313861386
HTA5_1805,processed_images1387.tif.zstd,TIFF,,,428866970,2d1af51588de56c0c7f458d796171312,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1387.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313871387
HTA5_1805,processed_images1388.tif.zstd,TIFF,,,429907597,24cab4772b2133c61a65df655f23e185,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1388.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313881388
HTA5_1805,processed_images1389.tif.zstd,TIFF,,,433945724,3bcfc0dbba665c064746ab57555caf6f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1389.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313891389
HTA5_1805,processed_images139.tif.zstd,TIFF,,,434236533,48cec4357eb4f36e7d1dc79dfeb74e0e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images139.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_1603139139
HTA5_1805,processed_images1390.tif.zstd,TIFF,,,444216183,61331e472e31bd5ea6cc24f1bd8cd6a3,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1390.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313901390
HTA5_1805,processed_images1391.tif.zstd,TIFF,,,441961229,86cd9df23fca0355d4981addea843dca,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1391.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313911391
HTA5_1805,processed_images1392.tif.zstd,TIFF,,,440823732,21d6b2042ecd296ba91dbfe3a3026d9c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1392.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313921392
HTA5_1805,processed_images1393.tif.zstd,TIFF,,,424920641,67ca17e434232b05a418ccc8dc00d73d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1393.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313931393
HTA5_1805,processed_images1394.tif.zstd,TIFF,,,419214786,7300abb389c4a521a17d7762d26bfc91,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1394.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313941394
HTA5_1805,processed_images1395.tif.zstd,TIFF,,,422901901,d328cf481c636ee1e5030d40d4fbc08b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1395.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313951395
HTA5_1805,processed_images1396.tif.zstd,TIFF,,,431540322,3912b612b833b1ab565d456ed24a6782,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1396.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313961396
HTA5_1805,processed_images1397.tif.zstd,TIFF,,,419493299,b0487d88e065dd965aa9acf1398b3ec9,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1397.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313971397
HTA5_1805,processed_images1398.tif.zstd,TIFF,,,425132217,857bc41720c4284f3ff5f2774cf4698b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_melanoma/HTAN_melanoma-1805_slice1603/processed_images1398.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Skin of the Lower Limb and Hip,,,HTA5_1805_160313981398
