sample_id,sample_description,biosample_accession,sample_type,sample_type_category,sample_tumor_status,sample_anatomic_site,sample_age_at_collection,derived_from_specimen,acquisition_method_type,tumor_tissue_type,tissue_fixative,embedding_medium,staining_method,objective,nominal_magnification,immersion,lensNA,working_distance,file_url_in_cds
HTA3_0039_1101220,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0039-076-19757-01220BX_deid.svs
HTA3_0039_1101002,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0039-076-19554-01002BX_deid.svs
HTA3_0039_1101003,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0039-066-19554-01003BX_deid.svs
HTA3_0038_1101392,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-050-21699-01392BX_deid.svs
HTA3_0038_1101077,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-050-21323-01077BX_deid.svs
HTA3_0038_1100771,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-050-20756-00771BX_deid.svs
HTA3_0038_1101391,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-048-21699-01391BX_deid.svs
HTA3_0038_1101076,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-048-21323-01076BX_deid.svs
HTA3_0038_1101390,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-037-21699-01390BX_deid.svs
HTA3_0038_1101075,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-037-21323-01075BX_deid.svs
HTA3_0038_1100770,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0038-037-20756-00770BX_deid.svs
HTA3_0037_1100751,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0037-089-28409-00751BX_deid.svs
HTA3_0037_1100344,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0037-089-27849-00344BX_deid.svs
HTA3_0036_1101404,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-089-23647-01404BX_deid.svs
HTA3_0036_1100911,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-089-22885-00911BX_deid.svs
HTA3_0036_1100297,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-089-21975-00297BX_deid.svs
HTA3_0036_1101405,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-050-23647-01405BX_deid.svs
HTA3_0036_1100914,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-050-22885-00914BX_deid.svs
HTA3_0036_1100913,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-048-22885-00913BX_deid.svs
HTA3_0036_1100298,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0036-048-21975-00298BX_deid.svs
HTA3_0035_1101258,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-093-21364-01258BX_deid.svs
HTA3_0035_1101038,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-093-21168-01038BX_deid.svs
HTA3_0035_1101256,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-074-21364-01256BX_deid.svs
HTA3_0035_1101036,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-074-21168-01036BX_deid.svs
HTA3_0035_1101257,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-061-21364-01257BX_deid.svs
HTA3_0035_1101037,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-061-21168-01037BX_deid.svs
HTA3_0035_1101039,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-050-21168-01039BX_deid.svs
HTA3_0035_1101260,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-042-21364-01260BX_deid.svs
HTA3_0035_1101035,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-042-21168-01035BX_deid.svs
HTA3_0035_1101259,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-019-21364-01259BX_deid.svs
HTA3_0035_1101034,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0035-019-21168-01034BX_deid.svs
HTA3_0034_1100918,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0034-050-22969-00918BX_deid.svs
HTA3_0033_1101369,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-092-21079-01369BX_deid.svs
HTA3_0033_1101370,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-085-21079-01370BX_deid.svs
HTA3_0033_1101245,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-085-20864-01245BX_deid.svs
HTA3_0033_1101246,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-061-20864-01246BX_deid.svs
HTA3_0033_1101249,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-050-20864-01249BX_deid.svs
HTA3_0033_1100977,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-050-20582-00977BX_deid.svs
HTA3_0033_1101371,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-048-21079-01371BX_deid.svs
HTA3_0033_1101248,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-048-20864-01248BX_deid.svs
HTA3_0033_1100974,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0033-048-20582-00974BX_deid.svs
HTA3_0032_1100544,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0032-088-24051-00544BX_deid.svs
HTA3_0031_1101060,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-074-24726-01060BX_deid.svs
HTA3_0031_1100854,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-074-24285-00854BX_deid.svs
HTA3_0031_1190056,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-066-24061-90056BX_deid.svs
HTA3_0031_1190055,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-066-23830-90055BX_deid.svs
HTA3_0031_1101061,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-053-24726-01061BX_deid.svs
HTA3_0031_1190057,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-053-24285-90057BX_deid.svs
HTA3_0031_1100855,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-053-24285-00855BX_deid.svs
HTA3_0031_1100665,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-053-24061-00665BX_deid.svs
HTA3_0031_1101063,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-050-24726-01063BX_deid.svs
HTA3_0031_1100856,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-050-24285-00856BX_deid.svs
HTA3_0031_1100666,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-050-24061-00666BX_deid.svs
HTA3_0031_1100537,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-050-23830-00537BX_deid.svs
HTA3_0031_1101062,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-021-24726-01062BX_deid.svs
HTA3_0031_1100664,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0031-021-24061-00664BX_deid.svs
HTA3_0030_1100358,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0030-089-27868-00358BX_deid.svs
HTA3_0029_1100813,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-093-22678-00813BX_deid.svs
HTA3_0029_1100624,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-093-22412-00624BX_deid.svs
HTA3_0029_1190054,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-093-22090-90054BX_deid.svs
HTA3_0029_1100622,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-089-22412-00622BX_deid.svs
HTA3_0029_1100377,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-089-22090-00377BX_deid.svs
HTA3_0029_1100810,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-070-22678-00810BX_deid.svs
HTA3_0029_1190052,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-070-22412-90052BX_deid.svs
HTA3_0029_1100376,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-070-22090-00376BX_deid.svs
HTA3_0029_1100812,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-061-22678-00812BX_deid.svs
HTA3_0029_1100623,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-061-22412-00623BX_deid.svs
HTA3_0029_1100378,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-061-22090-00378BX_deid.svs
HTA3_0029_1100816,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-050-22678-00816BX_deid.svs
HTA3_0029_1100380,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-050-22090-00380BX_deid.svs
HTA3_0029_1100815,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-048-22678-00815BX_deid.svs
HTA3_0029_1190051,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-048-22412-90051BX_deid.svs
HTA3_0029_1100379,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-048-22090-00379BX_deid.svs
HTA3_0029_1100814,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-045-22678-00814BX_deid.svs
HTA3_0029_1100625,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0029-045-22412-00625BX_deid.svs
HTA3_0028_1101265,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0028-050-24262-01265BX_deid.svs
HTA3_0028_1100758,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0028-050-23527-00758BX_deid.svs
HTA3_0028_1100491,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0028-050-23163-00491BX_deid.svs
HTA3_0028_1101264,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0028-041-24262-01264BX_deid.svs
HTA3_0028_1100757,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0028-041-23527-00757BX_deid.svs
HTA3_0027_1100639,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0027-089-19515-00639BX_deid.svs
HTA3_0026_1100859,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0026-089-22473-00859BX_deid.svs
HTA3_0026_1100337,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0026-089-21752-00337BX_deid.svs
HTA3_0025_1101107,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-094-21689-01107BX_deid.svs
HTA3_0025_1100806,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-094-21164-00806BX_deid.svs
HTA3_0025_1101105,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-074-21689-01105BX_deid.svs
HTA3_0025_1100805,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-074-21164-00805BX_deid.svs
HTA3_0025_1100599,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-074-20884-00599BX_deid.svs
HTA3_0025_1100540,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-074-20772-00540BX_deid.svs
HTA3_0025_1100383,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-074-20576-00383BX_deid.svs
HTA3_0025_1190050,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-070-21164-90050BX_deid.svs
HTA3_0025_1190049,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-070-20576-90049BX_deid.svs
HTA3_0025_1101108,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-050-21689-01108BX_deid.svs
HTA3_0025_1100807,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-050-21164-00807BX_deid.svs
HTA3_0025_1100601,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-050-20884-00601BX_deid.svs
HTA3_0025_1100541,,,Tissue,,Unknown,Unknown,,,,Normal,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-050-20772-00541BX_deid.svs
HTA3_0025_1100384,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-050-20576-00384BX_deid.svs
HTA3_0025_1101106,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-048-21689-01106BX_deid.svs
HTA3_0025_1100600,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0025-048-20884-00600BX_deid.svs
HTA3_0024_1100780,,,Tissue,,Unknown,Unknown,,,,Premalignant,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0024-050-24050-00780BX_deid.svs
HTA3_0024_1100520,,,Tissue,,Unknown,Unknown,,,,Not reported,Other,Unknown,H&E,,20,,,,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/h_and_e/PCGA_1.0/PCGA-01-0024-050-23686-00520BX_deid.svs
